EID,Title,URL
670570218,"Taste What You're Missing: Surprising Stories and Science Why Food Tastes Good (#183)","https://www.buzzsprout.com/1236866/episodes/14445044-taste-what-you-re-missing-surprising-stories-and-science-why-food-tastes-good-183.mp3"
668732193,"The One And Only Dr. Atul Gawande In An Eye-Opening, Wide-Ranging Talk About Global Health (#182)","https://www.buzzsprout.com/1236866/episodes/14402091-the-one-and-only-dr-atul-gawande-in-an-eye-opening-wide-ranging-talk-about-global-health-182.mp3"
666941582,"Top Takeaways of 2023 (#181)","https://www.buzzsprout.com/1236866/episodes/14353802-top-takeaways-of-2023-181.mp3"
665062470,"An Eye-Opening, Cautionary Look At The Problematic Clout Of A Few Giant Index Funds (#180)","https://www.buzzsprout.com/1236866/episodes/14315618-an-eye-opening-cautionary-look-at-the-problematic-clout-of-a-few-giant-index-funds-180.mp3"
663317871,"The CEO of U.S. News & World Report On Why Today’s Most Critical News Story May Be The News Media Itself (#179)","https://www.buzzsprout.com/1236866/episodes/14274949-the-ceo-of-u-s-news-world-report-on-why-today-s-most-critical-news-story-may-be-the-news-media-itself-179.mp3"
661649163,"Made New Year’s Resolutions? An Expert Shares Scientific Strategies To Achieve Lasting Change (#178)","https://www.buzzsprout.com/1236866/episodes/14230933-made-new-year-s-resolutions-an-expert-shares-scientific-strategies-to-achieve-lasting-change-178.mp3"
660123232,"Top Dog: An Expert On The Science Of Winning Shares Powerful Tips And Strategies To Improve Performance (#177)","https://www.buzzsprout.com/1236866/episodes/14204800-top-dog-an-expert-on-the-science-of-winning-shares-powerful-tips-and-strategies-to-improve-performance-177.mp3"
658142550,"A Legal Reform Expert Discusses The Horrors Of Our Criminal Justice System And How To Improve It (#176)","https://www.buzzsprout.com/1236866/episodes/14168215-a-legal-reform-expert-discusses-the-horrors-of-our-criminal-justice-system-and-how-to-improve-it-176.mp3"
655674205,"How Will Dramatically Declining Birth Rates Reshape Our World? A Population Expert Weighs In. (#175)","https://www.buzzsprout.com/1236866/episodes/13645258-how-will-dramatically-declining-birth-rates-reshape-our-world-a-population-expert-weighs-in-175.mp3"
653948291,"Former Secretary of Health and Human Services Alex Azar Details Previously Unknown Reasons For The Stunning Success of Operation Warp Speed (#174)","https://www.buzzsprout.com/1236866/episodes/14088202-former-secretary-of-health-and-human-services-alex-azar-details-previously-unknown-reasons-for-the-stunning-success-of-operation-warp-speed-174.mp3"
652146767,"At A Time Of Great Global Volatility, The U.S. Economy Is Far Outperforming All The Other Major Countries. Listen And Learn Why. (#173)","https://www.buzzsprout.com/1236866/episodes/14045397-at-a-time-of-great-global-volatility-the-u-s-economy-is-far-outperforming-all-the-other-major-countries-listen-and-learn-why-173.mp3"
650201276,"An Expert On Higher Education Talks About Critical Skills Not Being Taught At Universities (#172)","https://www.buzzsprout.com/1236866/episodes/14007908-an-expert-on-higher-education-talks-about-critical-skills-not-being-taught-at-universities-172.mp3"
648476330,"A Former Israeli Foreign Minister Discusses The War With Hamas And What It May, And May Not, Achieve (#171)","https://www.buzzsprout.com/1236866/episodes/13965337-a-former-israeli-foreign-minister-discusses-the-war-with-hamas-and-what-it-may-and-may-not-achieve-171.mp3"
646718735,"Chevron CEO, Mike Wirth, On The Race To Meet The World’s Energy Needs With Lower Carbon Solutions (#170)","https://www.buzzsprout.com/1236866/episodes/13913892-chevron-ceo-mike-wirth-on-the-race-to-meet-the-world-s-energy-needs-with-lower-carbon-solutions-170.mp3"
644842220,"A City on Mars: Can We Settle Space, Should We Settle Space, And Have We Really Thought This Through? (#169)","https://www.buzzsprout.com/1236866/episodes/13876358-a-city-on-mars-can-we-settle-space-should-we-settle-space-and-have-we-really-thought-this-through-169.mp3"
642930071,"Karl Rove Takes A Riveting, No-Holds Barred Look At The Frightening State Of American Politics (#168)","https://www.buzzsprout.com/1236866/episodes/13832390-karl-rove-takes-a-riveting-no-holds-barred-look-at-the-frightening-state-of-american-politics-168.mp3"
641122947,"What’s Really Happening Along Our Mexican Border, From A Plain-Spoken Texas Congressman (#167)","https://www.buzzsprout.com/1236866/episodes/13790157-what-s-really-happening-along-our-mexican-border-from-a-plain-spoken-texas-congressman-167.mp3"
639218246,"Former Chairman of Morgan Stanley Asia On Why Both the US and China Are Guilty Of False Narratives About The Other (#166)","https://www.buzzsprout.com/1236866/episodes/13734419-former-chairman-of-morgan-stanley-asia-on-why-both-the-us-and-china-are-guilty-of-false-narratives-about-the-other-166.mp3"
637150524,"President of Rockefeller Foundation and Former Head of USAID Raj Shah on Big Bets and Transforming The Face of Human Poverty On The Planet (#165)","https://www.buzzsprout.com/1236866/episodes/13695623-president-of-rockefeller-foundation-and-former-head-of-usaid-raj-shah-on-big-bets-and-transforming-the-face-of-human-poverty-on-the-planet-165.mp3"
635139885,"Why The Use Of Group Identity To Pursue Social Justice May Fail To Achieve Its Noble Goals (#164)","https://www.buzzsprout.com/1236866/episodes/13648187-why-the-use-of-group-identity-to-pursue-social-justice-may-fail-to-achieve-its-noble-goals-164.mp3"
633129351,"How Inequality Affects the Way We Think, Live, and Die (#163)","https://www.buzzsprout.com/1236866/episodes/13614772-how-inequality-affects-the-way-we-think-live-and-die-163.mp3"
631391649,"A World-Leading Tech Analyst Shares His Insights on AI, Job Creation, Chinese EVs, Crypto, and More (#162)","https://www.buzzsprout.com/1236866/episodes/13561734-a-world-leading-tech-analyst-shares-his-insights-on-ai-job-creation-chinese-evs-crypto-and-more-162.mp3"
