EID,Title,URL
376494043,"What You Don’t Know About Traumatic Brain Injuries with Jerri Sher","https://traffic.libsyn.com/secure/amenclinics/BWW_-_Jerri_Sher_-_Part_1.mp3?dest-id=444276"
375481809,"Are You Struggling with Brain Fog? This Could Be Why","https://traffic.libsyn.com/secure/amenclinics/BWW_-_Letting_Go_-_Part_4.mp3?dest-id=444276"
375136356,"Brain in the News: How Covid Can Affect Existing Mental Health Conditions","https://traffic.libsyn.com/secure/amenclinics/BWW_-_Letting_Go_-_Part_3.mp3?dest-id=444276"
374766248,"How Children Are Made or Broken By Family Issues or Trauma","https://traffic.libsyn.com/secure/amenclinics/BWW_-_Letting_Go_-_Part_2.mp3?dest-id=444276"
374358697,"When Is It Okay to “Let Go”?","https://traffic.libsyn.com/secure/amenclinics/BWW_-_Letting_Go_-_Part_1.mp3?dest-id=444276"
373545313,"Amens Answer Your Questions: Triggers, Heartbreak, and Mental Focus","https://traffic.libsyn.com/secure/amenclinics/BWW_-_COVID_Bad_Habits_-_Part_4.mp3?dest-id=444276"
373243427,"How Does Walking Improve Mood & Brain Health?","https://traffic.libsyn.com/secure/amenclinics/BWW_-_COVID_Bad_Habits_-_Part_3.mp3?dest-id=444276"
372885484,"COVID-19 Long Haul, Fatigue & Fighting Negative Thoughts in a Pandemic","https://traffic.libsyn.com/secure/amenclinics/BWW_-_COVID_Bad_Habits_-_Part_2.mp3?dest-id=444276"
372531727,"How Substances Affect the Brain During A Pandemic Isolation","https://traffic.libsyn.com/secure/amenclinics/BWW_-_COVID_Bad_Habits_-_Part_1.mp3?dest-id=444276"
371469044,"Perseverance Is Key To Surpassing Mental Health Threshold With Dr. Dale Bredesen","https://traffic.libsyn.com/secure/amenclinics/BWW_-_Dale_Bredesen_-_Part_quatro.mp3?dest-id=444276"
371142167,"How Does Social Isolation Affect Mental Health? With Dr. Dale Bredesen","https://traffic.libsyn.com/secure/amenclinics/BWW_-_Dale_Bredesen_-_Part_tres.mp3?dest-id=444276"
370793070,"What Can You Do To Prevent Alzheimer’s Disease? With Dr. Dale Bredesen","https://traffic.libsyn.com/secure/amenclinics/BWW_-_Dale_Bredesen_-_Part_dos.mp3?dest-id=444276"
370453777,"Is It Possible to Stop Cognitive Decline? With Dr. Dale Bredesen","https://traffic.libsyn.com/secure/amenclinics/BWW_-_Dale_Bredesen_-_Part_uno.mp3?dest-id=444276"
369390135,"So, How Much Sleep Do You REALLY Need?","https://traffic.libsyn.com/secure/amenclinics/BWW_-_Spring_Cleaning_-_Part_4.mp3?dest-id=444276"
369105360,"Try This Technique to Radically Transform the Way You Think","https://traffic.libsyn.com/secure/amenclinics/BWW_-_Spring_Cleaning_-_Part_3.mp3?dest-id=444276"
368802907,"Does Your Kitchen Need Spring Cleaning?","https://traffic.libsyn.com/secure/amenclinics/BWW_-_Spring_Cleaning_-_Part_2.mp3?dest-id=444276"
368475148,"Spring Into Better Mental Health Today","https://traffic.libsyn.com/secure/amenclinics/BWW_-_Spring_Cleaning_-_Part_1.mp3?dest-id=444276"
367289762,"What Happens When You Rewire Your Brain and Thinking, with Dr. Caroline Leaf","https://traffic.libsyn.com/secure/amenclinics/BWW_-_Caroline_Leaf_-_Part_4.mp3?dest-id=444276"
366973871,"Try this Technique to Stop Toxic Thinking, with Dr. Caroline Leaf","https://traffic.libsyn.com/secure/amenclinics/BWW_-_Caroline_Leaf_-_Part_3.mp3?dest-id=444276"
366569383,"How to Find the Roots of Your Psychological Troubles, with Dr. Caroline Leaf","https://traffic.libsyn.com/secure/amenclinics/BWW_-_Caroline_Leaf_-_Part_2.mp3?dest-id=444276"
366335269,"5 Steps to Managing a Messy Mind, with Dr. Caroline Leaf","https://traffic.libsyn.com/secure/amenclinics/BWW_-_Caroline_Leaf_-_Part_1.mp3?dest-id=444276"
365162661,"How to Move on from Things (and People!) that Aren’t Working Out","https://traffic.libsyn.com/secure/amenclinics/BWW_-_YBIAL_6_-_Part_4.mp3?dest-id=444276"
364832951,"The Problem with Herd Mentality","https://traffic.libsyn.com/secure/amenclinics/BWW_-_YBIAL_6_-_Part_3.mp3?dest-id=444276"
364415514,"Internet Trolls: How to Deal with Negativity","https://traffic.libsyn.com/secure/amenclinics/BWW_-_YBIAL_6_-_Part_2.mp3?dest-id=444276"
363990874,"Does The Influence of Others Affect Your Brain?","https://traffic.libsyn.com/secure/amenclinics/BWW_-_YBIAL_6_-_Part_1.mp3?dest-id=444276"
362914390,"Peer Pressure: How to Avoid Getting Burned by the Bully Dragons","https://traffic.libsyn.com/secure/amenclinics/BWW_-_YBIAL_5_-_Part_4.mp3?dest-id=444276"
362655070,"The Importance of Mentors on your Physical and Emotional Health","https://traffic.libsyn.com/secure/amenclinics/BWW_-_YBIAL_5_-_Part_3.mp3?dest-id=444276"
